channel,time
1,78.665
1,78.666
1,78.671
1,78.675
1,78.682
1,78.686
1,78.689
1,78.693
1,78.696
1,81.953
1,81.963
1,81.964
1,81.966
1,81.971
1,81.976
1,81.979
1,81.986
1,84.965
1,84.968
1,84.972
1,84.974
1,84.976
1,84.978
1,84.985
1,84.991
1,88.063
1,88.075
1,88.077
1,88.078
1,88.084
1,88.085
1,88.093
1,88.095
1,88.098
1,88.1
1,91.549
1,91.56
1,91.562
1,91.567
1,91.57
1,91.573
1,91.576
1,91.578
1,94.958
1,94.959
1,94.961
1,94.963
1,94.964
1,94.966
1,94.97
1,94.971
1,94.978
1,94.984
1,97.793
1,97.804
1,97.808
1,97.811
1,97.814
1,97.82
1,97.828
1,97.83
1,100.63
1,100.63
1,100.63
1,100.63
1,100.63
1,100.63
1,100.64
1,100.64
1,100.64
1,100.64
1,100.64
1,100.65
1,100.65
1,100.65
1,104.04
1,104.05
1,104.05
1,104.06
1,104.06
1,104.06
1,104.07
1,104.07
1,104.07
1,104.07
1,107.24
1,107.24
1,107.24
1,107.25
1,107.25
1,107.25
1,107.25
1,107.26
1,107.26
1,107.26
1,110.74
1,110.74
1,110.75
1,110.75
1,110.76
1,110.76
1,110.76
1,110.77
1,110.77
1,110.77
1,111.25
1,111.25
1,111.26
1,111.26
1,111.26
1,111.26
1,111.27
1,111.27
1,111.28
1,111.28
1,111.29
1,111.43
1,111.85
1,111.86
1,111.86
1,111.86
1,111.86
1,111.86
1,111.87
1,111.88
1,111.89
1,117.27
1,117.27
1,117.27
1,117.28
1,117.28
1,117.28
1,117.29
1,117.29
1,117.29
1,121.69
1,121.69
1,121.7
1,121.7
1,121.7
1,121.71
1,121.71
1,121.71
1,121.72
1,121.72
1,121.72
1,121.73
1,125.5
1,125.5
1,125.5
1,125.51
1,125.51
1,125.51
1,125.52
1,125.52
1,125.52
1,125.53
1,125.53
1,125.54
1,125.55
1,129.37
1,129.37
1,129.38
1,129.38
1,129.38
1,129.39
1,129.39
1,129.39
1,129.4
1,129.41
1,133
1,133.01
1,133.01
1,133.02
1,133.02
1,133.02
1,133.03
1,133.03
1,133.03
1,133.03
1,133.04
1,136.62
1,136.62
1,136.62
1,136.63
1,136.63
1,136.63
1,136.63
1,136.63
1,136.64
1,136.64
1,136.64
1,136.64
1,136.65
1,139.83
1,139.84
1,139.84
1,139.85
1,139.85
1,139.85
1,139.86
1,139.86
1,143.15
1,143.16
1,143.16
1,143.16
1,143.17
1,143.17
1,143.17
1,143.17
1,143.18
1,143.18
1,143.18
1,143.18
1,143.19
1,146.58
1,146.59
1,146.59
1,146.59
1,146.59
1,146.6
1,146.6
1,146.6
1,146.61
1,146.61
1,146.64
1,149.79
1,149.79
1,149.79
1,149.79
1,149.8
1,149.8
1,149.8
1,149.8
1,149.81
1,149.81
1,149.81
1,149.82
1,152.8
1,152.8
1,152.8
1,152.8
1,152.8
1,152.81
1,152.81
1,152.81
1,152.81
1,152.82
1,155.89
1,155.9
1,155.9
1,155.9
1,155.91
1,155.91
1,155.91
1,155.91
1,155.92
1,155.92
1,155.93
1,155.94
1,158.84
1,158.85
1,158.85
1,158.85
1,158.86
1,158.86
1,158.86
1,158.87
1,158.87
1,158.87
1,161.69
1,161.7
1,161.7
1,161.71
1,161.71
1,161.72
1,161.72
1,161.72
1,161.72
1,161.73
1,161.73
1,161.74
1,161.75
1,164.11
1,164.12
1,164.12
1,164.12
1,164.13
1,164.13
1,164.13
1,164.13
1,164.14
1,164.14
1,167.17
1,167.18
1,167.19
1,167.19
1,167.19
1,167.19
1,167.19
1,167.2
1,167.2
1,167.2
1,167.2
1,167.21
1,167.21
1,167.21
1,170.29
1,170.29
1,170.3
1,170.3
1,170.3
1,170.3
1,170.31
1,170.31
1,170.31
1,170.31
1,170.31
1,170.32
1,170.83
1,170.83
1,170.83
1,170.83
1,170.84
1,170.84
1,170.84
1,170.84
1,170.85
1,170.85
1,170.86
1,170.87
1,171.33
1,171.35
1,171.35
1,171.35
1,171.36
1,171.36
1,171.36
1,171.37
1,171.38
1,171.39
1,176.37
1,176.38
1,176.38
1,176.38
1,176.38
1,176.38
1,176.39
1,176.39
1,176.39
1,176.39
1,176.4
1,176.4
1,180.09
1,180.1
1,180.1
1,180.11
1,180.11
1,180.11
1,180.11
1,180.11
1,180.12
1,180.12
1,180.12
1,180.12
1,180.13
1,180.14
1,183.54
1,183.54
1,183.54
1,183.55
1,183.55
1,183.55
1,183.56
1,183.56
1,183.56
1,183.56
1,183.57
1,187.01
1,187.02
1,187.02
1,187.02
1,187.02
1,187.03
1,187.03
1,187.03
1,187.03
1,187.04
1,187.05
1,187.05
1,190.99
1,191.01
1,191.01
1,191.02
1,191.02
1,191.02
1,191.03
1,191.03
1,191.03
1,191.04
1,191.04
1,191.05
1,194.73
1,194.73
1,194.74
1,194.74
1,194.74
1,194.74
1,194.75
1,194.75
1,194.75
1,194.76
1,194.76
1,194.77
1,198.15
1,198.16
1,198.16
1,198.17
1,198.17
1,198.17
1,198.17
1,198.18
1,198.18
1,198.18
1,198.19
1,198.19
1,198.19
1,198.19
1,198.21
1,201.09
1,201.1
1,201.1
1,201.1
1,201.11
1,201.11
1,201.11
1,201.11
1,201.11
1,201.12
1,201.12
1,201.12
1,201.13
1,201.15
1,204.31
1,204.32
1,204.32
1,204.32
1,204.32
1,204.33
1,204.33
1,204.34
1,204.34
1,204.34
1,204.34
1,204.37
1,207.4
1,207.41
1,207.41
1,207.41
1,207.42
1,207.42
1,207.42
1,207.43
1,207.43
1,207.44
1,207.44
1,207.44
1,210.56
1,210.56
1,210.57
1,210.57
1,210.57
1,210.58
1,210.58
1,210.58
1,210.58
1,210.59
1,213.79
1,213.79
1,213.8
1,213.8
1,213.8
1,213.8
1,213.8
1,213.81
1,213.81
1,213.81
1,213.82
1,213.82
1,213.82
1,213.82
1,213.83
1,216.84
1,216.85
1,216.85
1,216.86
1,216.86
1,216.86
1,216.86
1,216.87
1,216.88
1,216.88
1,216.89
1,216.9
1,219.94
1,219.95
1,219.95
1,219.96
1,219.96
1,219.96
1,219.97
1,219.97
1,219.97
1,219.97
1,219.97
1,219.98
1,223.1
1,223.1
1,223.11
1,223.11
1,223.11
1,223.11
1,223.11
1,223.12
1,223.12
1,223.12
1,223.12
1,223.12
1,223.13
1,223.13
1,226.44
1,226.45
1,226.45
1,226.45
1,226.46
1,226.46
1,226.46
1,226.47
1,226.47
1,226.48
1,226.48
1,229.62
1,229.62
1,229.63
1,229.63
1,229.63
1,229.64
1,229.64
1,229.64
1,229.64
1,229.65
1,229.67
1,232.85
1,232.86
1,232.86
1,232.87
1,232.87
1,232.87
1,232.87
1,232.88
1,232.88
1,232.88
1,232.88
1,232.89
1,232.89
1,232.89
1,232.89
1,232.9
1,236.07
1,236.07
1,236.08
1,236.08
1,236.08
1,236.09
1,236.09
1,236.09
1,236.1
1,239.15
1,239.16
1,239.16
1,239.16
1,239.16
1,239.17
1,239.17
1,239.17
1,239.17
1,239.18
1,239.18
1,239.18
1,239.19
1,239.19
1,239.2
1,241.92
1,241.93
1,241.93
1,241.93
1,241.94
1,241.94
1,241.94
1,241.95
1,241.95
1,244.89
1,244.89
1,244.9
1,244.9
1,244.9
1,244.91
1,244.91
1,244.91
1,244.91
1,244.92
1,244.92
1,244.92
1,244.93
1,244.93
1,247.98
1,247.99
1,247.99
1,247.99
1,247.99
1,247.99
1,248
1,248
1,248
1,248.01
1,248.01
1,248.01
1,248.01
1,250.87
1,250.87
1,250.88
1,250.88
1,250.88
1,250.88
1,250.88
1,250.89
1,250.89
1,250.89
1,250.89
1,250.9
1,250.91
1,253.47
1,253.48
1,253.48
1,253.48
1,253.48
1,253.49
1,253.49
1,253.5
1,253.5
1,253.5
1,255.78
1,255.78
1,255.79
1,255.79
1,255.79
1,255.79
1,255.79
1,255.8
1,255.8
1,255.8
1,255.81
1,255.81
1,255.82
1,256.25
1,256.26
1,256.26
1,256.27
1,256.27
1,256.27
1,256.28
1,256.28
1,256.28
1,256.29
1,256.29
1,256.3
1,256.31
1,256.33
1,256.85
1,256.85
1,256.86
1,256.87
1,256.87
1,256.87
1,256.87
1,256.87
1,256.88
1,256.88
1,256.89
1,256.89
1,256.89
1,257.21
1,257.23
1,257.23
1,257.24
1,257.24
1,257.25
1,257.26
1,257.27
1,257.46
1,257.8
1,257.81
1,257.82
1,257.82
1,257.83
1,257.83
1,257.83
1,257.83
1,257.84
1,263.63
1,263.63
1,263.64
1,263.64
1,263.64
1,263.64
1,263.65
1,263.65
1,263.65
1,263.65
1,263.65
1,263.66
1,263.66
1,263.67
1,263.67
1,263.68
1,263.69
1,267.47
1,267.47
1,267.48
1,267.48
1,267.48
1,267.48
1,267.48
1,267.49
1,267.49
1,267.49
1,267.49
1,267.5
1,267.53
1,271.44
1,271.45
1,271.45
1,271.45
1,271.45
1,271.45
1,271.46
1,271.46
1,271.46
1,271.47
1,271.47
1,275.19
1,275.21
1,275.21
1,275.22
1,275.22
1,275.22
1,275.22
1,275.23
1,275.23
1,275.23
1,275.23
1,275.24
1,275.24
1,275.25
1,278.96
1,278.96
1,278.96
1,278.97
1,278.97
1,278.97
1,278.97
1,278.97
1,278.98
1,278.98
1,278.98
1,278.98
1,278.99
1,282.55
1,282.55
1,282.56
1,282.56
1,282.56
1,282.56
1,282.56
1,282.57
1,282.57
1,282.57
1,282.57
1,282.57
1,282.58
1,282.58
1,286.02
1,286.02
1,286.03
1,286.03
1,286.03
1,286.03
1,286.04
1,286.04
1,286.04
1,286.04
1,286.05
1,286.05
1,288.59
1,288.59
1,288.59
1,288.59
1,288.59
1,288.6
1,288.6
1,288.61
1,288.61
1,288.61
1,288.61
1,288.62
1,291.66
1,291.66
1,291.67
1,291.67
1,291.67
1,291.68
1,291.68
1,291.68
1,291.68
1,291.68
1,291.69
1,291.69
1,291.7
1,294.87
1,294.88
1,294.88
1,294.89
1,294.89
1,294.89
1,294.89
1,294.9
1,294.9
1,294.9
1,294.91
1,294.91
1,294.93
1,298.19
1,298.19
1,298.19
1,298.2
1,298.2
1,298.2
1,298.2
1,298.21
1,298.21
1,298.21
1,298.21
1,298.22
1,298.22
1,298.23
2,1.5303
2,8.1875
2,12.409
2,16.563
2,16.894
2,22.873
2,27.414
2,35.561
2,35.599
2,40.39
2,44.754
2,48.983
2,52.76
2,56.443
2,60.228
2,64.102
2,67.596
2,71.25
2,75.119
2,78.719
2,82.011
2,85.021
2,88.12
2,91.584
2,94.997
2,97.838
2,97.88
2,100.66
2,100.67
2,100.68
2,104.09
2,104.11
2,107.29
2,110.77
2,110.8
2,111.31
2,111.92
2,117.29
2,117.29
2,117.3
2,121.72
2,125.54
2,129.4
2,129.43
2,133.03
2,136.63
2,136.63
2,139.87
2,143.18
2,146.59
2,146.6
2,146.62
2,149.81
2,149.83
2,149.84
2,152.82
2,155.93
2,155.95
2,158.87
2,161.72
2,161.72
2,161.73
2,161.76
2,164.15
2,164.16
2,167.19
2,167.2
2,170.33
2,170.35
2,170.36
2,170.87
2,176.39
2,176.39
2,176.4
2,180.11
2,180.13
2,183.56
2,187.05
2,191.02
2,191.04
2,191.05
2,191.07
2,194.77
2,194.81
2,198.19
2,201.12
2,201.13
2,201.15
2,204.34
2,204.34
2,204.38
2,207.42
2,207.43
2,207.43
2,207.44
2,210.59
2,210.59
2,210.61
2,213.8
2,213.82
2,213.83
2,213.88
2,216.86
2,216.87
2,219.97
2,223.11
2,223.12
2,226.45
2,226.46
2,226.46
2,226.48
2,229.64
2,229.64
2,229.66
2,229.66
2,232.89
2,232.92
2,236.09
2,236.12
2,239.17
2,239.2
2,241.94
2,241.95
2,241.96
2,241.96
2,244.91
2,248.01
2,248.03
2,250.88
2,250.89
2,250.91
2,253.49
2,253.49
2,253.5
2,253.51
2,255.81
2,255.82
2,256.28
2,256.89
2,256.89
2,257.85
2,263.65
2,267.48
2,267.48
2,267.49
2,271.46
2,275.24
2,275.25
2,278.97
2,278.97
2,282.58
2,282.6
2,282.63
2,286.04
2,286.04
2,286.04
2,286.05
2,288.62
2,291.68
2,291.69
2,294.91
2,298.2
2,298.2
2,298.22
3,1.0211
3,1.051
3,1.0575
3,1.4864
3,1.5978
3,8.159
3,8.1832
3,12.423
3,12.453
3,12.511
3,16.477
3,16.49
3,16.496
3,16.503
3,16.92
3,22.816
3,22.834
3,22.839
3,22.842
3,26.841
3,26.844
3,26.857
3,26.861
3,27.338
3,27.428
3,27.455
3,27.933
3,28.891
3,28.902
3,35.546
3,35.56
3,35.562
3,40.336
3,40.345
3,40.347
3,40.356
3,44.714
3,44.718
3,44.725
3,44.734
3,48.931
3,48.94
3,48.946
3,48.965
3,52.71
3,52.726
3,52.735
3,56.424
3,56.426
3,56.438
3,60.174
3,60.175
3,60.186
3,60.202
3,60.27
3,64.076
3,64.088
3,64.096
3,67.568
3,67.57
3,67.576
3,67.581
3,71.216
3,71.222
3,71.228
3,71.235
3,75.103
3,75.106
3,75.108
3,75.115
3,78.69
3,78.692
3,78.694
3,78.708
3,81.97
3,81.973
3,81.981
3,84.984
3,84.994
3,84.996
3,84.999
3,85.005
3,85.034
3,88.086
3,88.091
3,88.094
3,88.098
3,88.105
3,91.565
3,91.566
3,91.569
3,91.571
3,91.573
3,91.576
3,91.581
3,94.975
3,94.981
3,94.995
3,97.818
3,97.822
3,97.831
3,97.841
3,97.866
3,100.65
3,100.65
3,100.66
3,100.67
3,100.67
3,104.06
3,104.07
3,104.08
3,104.08
3,104.1
3,107.25
3,107.26
3,107.27
3,107.27
3,107.28
3,107.28
3,110.76
3,110.77
3,110.77
3,110.77
3,110.79
3,111.28
3,111.29
3,111.29
3,111.3
3,111.31
3,111.32
3,111.46
3,111.88
3,111.88
3,111.88
3,111.89
3,111.89
3,117.27
3,117.28
3,117.28
3,117.29
3,117.29
3,117.3
3,121.71
3,121.71
3,121.72
3,121.72
3,121.72
3,121.74
3,125.51
3,125.52
3,125.52
3,125.53
3,125.53
3,129.38
3,129.39
3,129.39
3,129.4
3,129.4
3,129.41
3,133.01
3,133.01
3,133.02
3,133.02
3,133.02
3,133.03
3,133.03
3,133.04
3,136.63
3,136.63
3,136.64
3,136.65
3,139.84
3,139.85
3,139.85
3,139.85
3,139.86
3,139.87
3,143.16
3,143.16
3,143.17
3,143.17
3,143.18
3,143.18
3,143.19
3,143.21
3,146.59
3,146.59
3,146.6
3,146.6
3,146.61
3,149.8
3,149.8
3,149.81
3,149.82
3,149.82
3,152.81
3,152.81
3,152.82
3,152.82
3,152.82
3,152.82
3,152.83
3,155.91
3,155.91
3,155.92
3,155.93
3,155.93
3,155.93
3,158.85
3,158.86
3,158.86
3,158.87
3,158.87
3,161.72
3,161.72
3,161.72
3,161.73
3,161.75
3,164.13
3,164.13
3,164.14
3,164.14
3,164.14
3,164.14
3,164.15
3,164.15
3,164.15
3,164.16
3,167.19
3,167.19
3,167.2
3,167.21
3,167.21
3,170.3
3,170.31
3,170.31
3,170.31
3,170.32
3,170.84
3,170.85
3,170.85
3,170.86
3,170.87
3,170.89
3,170.93
3,171.03
3,171.37
3,171.38
3,171.38
3,171.39
3,171.39
3,171.41
3,176.38
3,176.38
3,176.38
3,176.39
3,176.39
3,176.41
3,176.42
3,180.1
3,180.11
3,180.11
3,180.11
3,180.12
3,180.12
3,180.13
3,180.13
3,180.13
3,180.13
3,180.14
3,180.15
3,183.54
3,183.54
3,183.55
3,183.55
3,183.55
3,183.56
3,183.56
3,183.56
3,183.56
3,183.57
3,187.02
3,187.03
3,187.03
3,187.04
3,187.04
3,191.02
3,191.02
3,191.03
3,191.03
3,191.03
3,191.03
3,191.04
3,191.04
3,191.04
3,191.06
3,194.74
3,194.75
3,194.75
3,194.75
3,194.76
3,194.76
3,194.76
3,194.78
3,198.17
3,198.17
3,198.17
3,198.18
3,198.18
3,201.11
3,201.11
3,201.11
3,201.12
3,201.12
3,201.14
3,201.14
3,204.32
3,204.33
3,204.33
3,204.34
3,204.34
3,204.34
3,204.35
3,204.37
3,207.41
3,207.42
3,207.42
3,207.42
3,207.43
3,207.43
3,207.44
3,210.56
3,210.57
3,210.57
3,210.58
3,210.58
3,210.59
3,210.59
3,210.6
3,213.79
3,213.8
3,213.8
3,213.8
3,213.81
3,213.82
3,213.82
3,213.83
3,213.84
3,213.84
3,213.85
3,216.86
3,216.87
3,216.87
3,216.87
3,216.88
3,216.89
3,219.95
3,219.95
3,219.96
3,219.96
3,219.97
3,219.97
3,219.97
3,223.11
3,223.11
3,223.11
3,223.12
3,223.13
3,226.44
3,226.45
3,226.45
3,226.46
3,226.46
3,226.47
3,226.47
3,226.48
3,226.49
3,229.63
3,229.64
3,229.64
3,229.64
3,229.64
3,229.64
3,229.65
3,232.87
3,232.87
3,232.87
3,232.88
3,232.89
3,232.89
3,232.9
3,232.9
3,236.08
3,236.08
3,236.08
3,236.08
3,236.09
3,236.1
3,236.11
3,239.16
3,239.16
3,239.17
3,239.17
3,239.17
3,239.18
3,239.18
3,239.19
3,241.92
3,241.93
3,241.94
3,241.94
3,241.94
3,241.94
3,241.95
3,241.97
3,244.89
3,244.9
3,244.9
3,244.91
3,244.91
3,244.91
3,244.92
3,244.92
3,244.93
3,244.93
3,244.95
3,248
3,248
3,248
3,248
3,248.01
3,248.02
3,248.02
3,248.03
3,248.05
3,250.87
3,250.87
3,250.88
3,250.88
3,250.88
3,250.89
3,250.89
3,253.48
3,253.49
3,253.49
3,253.49
3,253.49
3,253.49
3,253.5
3,253.51
3,255.79
3,255.8
3,255.8
3,255.81
3,255.81
3,256.27
3,256.28
3,256.28
3,256.28
3,256.29
3,256.3
3,256.3
3,256.32
3,256.39
3,256.41
3,256.86
3,256.87
3,256.87
3,256.88
3,256.88
3,256.89
3,256.89
3,256.91
3,257.21
3,257.25
3,257.26
3,257.26
3,257.26
3,257.44
3,257.83
3,257.83
3,257.84
3,257.84
3,257.84
3,257.86
3,257.87
3,263.63
3,263.64
3,263.64
3,263.64
3,263.64
3,263.65
3,263.65
3,263.66
3,263.66
3,263.67
3,267.47
3,267.48
3,267.48
3,267.48
3,267.48
3,267.49
3,267.5
3,271.44
3,271.45
3,271.45
3,271.45
3,271.46
3,271.46
3,271.47
3,271.47
3,271.48
3,275.21
3,275.21
3,275.22
3,275.22
3,275.22
3,275.23
3,275.23
3,275.23
3,275.24
3,275.24
3,275.25
3,278.95
3,278.96
3,278.96
3,278.96
3,278.97
3,278.97
3,278.98
3,278.98
3,278.98
3,278.99
3,278.99
3,282.57
3,282.57
3,282.57
3,282.57
3,282.58
3,282.58
3,282.59
3,282.59
3,282.59
3,286.03
3,286.03
3,286.03
3,286.04
3,286.04
3,286.04
3,286.05
3,286.06
3,288.59
3,288.6
3,288.6
3,288.61
3,288.61
3,288.61
3,288.62
3,288.63
3,291.66
3,291.67
3,291.67
3,291.67
3,291.68
3,291.69
3,294.89
3,294.89
3,294.9
3,294.91
3,294.91
3,294.91
3,294.91
3,298.19
3,298.2
3,298.2
3,298.2
3,298.21
3,298.22
3,298.22
3,298.22
3,298.23
3,298.25
3,298.25
5,1.0295
5,1.0458
5,8.1724
5,8.1821
5,12.475
5,22.839
5,22.852
5,26.858
5,26.871
5,35.568
5,35.575
5,40.348
5,40.361
5,44.723
5,44.731
5,44.736
5,48.964
5,48.987
5,52.725
5,52.741
5,52.745
5,56.425
5,56.429
5,56.445
5,60.205
5,64.103
5,64.116
5,67.57
5,67.578
5,71.23
5,71.242
5,71.246
5,75.1
5,75.109
5,75.112
5,78.704
5,78.717
5,81.965
5,81.977
5,81.98
5,81.981
5,85.004
5,85.014
5,85.018
5,88.095
5,88.106
5,88.108
5,91.561
5,91.569
5,91.575
5,94.991
5,94.998
5,97.839
5,97.849
5,100.66
5,100.69
5,104.07
5,104.09
5,107.28
5,107.29
5,110.78
5,110.79
5,110.79
5,111.31
5,111.89
5,111.9
5,111.91
5,111.97
5,117.26
5,117.28
5,117.29
5,121.73
5,121.73
5,121.76
5,125.51
5,125.51
5,125.52
5,129.39
5,129.39
5,129.4
5,129.41
5,133.01
5,133.01
5,133.02
5,136.63
5,136.64
5,139.87
5,143.17
5,143.18
5,146.59
5,146.59
5,146.6
5,149.8
5,149.81
5,149.82
5,152.82
5,152.83
5,155.92
5,155.92
5,158.85
5,158.86
5,158.86
5,161.72
5,161.72
5,161.73
5,161.74
5,164.14
5,164.14
5,167.19
5,167.19
5,167.2
5,170.32
5,170.33
5,170.85
5,170.87
5,170.92
5,171.41
5,176.37
5,176.38
5,176.38
5,180.11
5,180.12
5,180.13
5,183.54
5,183.55
5,183.55
5,187.04
5,187.06
5,187.08
5,190.98
5,191.04
5,191.04
5,191.05
5,194.75
5,194.76
5,194.77
5,194.8
5,198.18
5,198.18
5,201.11
5,201.12
5,201.12
5,201.13
5,204.32
5,204.33
5,204.34
5,204.34
5,207.42
5,207.42
5,207.43
5,210.57
5,210.58
5,210.58
5,210.61
5,213.82
5,213.82
5,213.83
5,216.87
5,219.96
5,219.96
5,219.97
5,223.1
5,223.11
5,223.11
5,223.13
5,226.47
5,226.48
5,226.48
5,229.63
5,229.64
5,229.65
5,232.88
5,232.89
5,236.08
5,236.09
5,236.09
5,239.17
5,239.17
5,239.18
5,241.94
5,241.94
5,244.92
5,244.92
5,244.93
5,244.94
5,248
5,248
5,250.87
5,250.88
5,250.88
5,253.49
5,253.49
5,253.49
5,253.5
5,255.8
5,255.8
5,255.8
5,255.82
5,255.84
5,256.29
5,256.29
5,256.33
5,256.34
5,256.88
5,256.88
5,257.28
5,257.28
5,257.87
5,263.63
5,263.64
5,263.64
5,267.47
5,267.48
5,267.5
5,271.44
5,271.45
5,271.45
5,271.45
5,271.45
5,271.47
5,275.22
5,275.22
5,275.23
5,275.24
5,275.24
5,278.97
5,278.98
5,278.98
5,282.57
5,282.57
5,282.57
5,282.58
5,282.59
5,286.03
5,286.04
5,286.04
5,286.05
5,288.61
5,288.61
5,291.66
5,291.67
5,291.67
5,291.68
5,291.69
5,294.86
5,294.89
5,294.9
5,294.9
5,294.91
5,298.21
5,298.22
5,298.23
5,298.23
5,298.26
6,40.353
6,71.231
6,91.562
6,129.39
6,136.63
6,170.34
6,187.03
6,194.76
6,201.14
6,207.42
6,210.58
6,229.64
6,250.87
6,256.31
6,286.03
6,294.9
7,133.02
7,158.86
7,210.57
7,232.87
7,278.98
7,286.03
8,1.0123
8,1.026
8,1.4544
8,8.1432
8,8.1493
8,8.1548
8,8.166
8,12.41
8,12.418
8,16.469
8,16.479
8,16.853
8,22.804
8,22.817
8,26.83
8,26.839
8,26.846
8,26.848
8,27.304
8,27.328
8,27.479
8,27.898
8,27.911
8,28.864
8,35.546
8,35.549
8,35.552
8,35.555
8,40.328
8,40.333
8,40.339
8,44.714
8,48.909
8,48.921
8,52.692
8,52.693
8,52.701
8,52.704
8,52.713
8,52.716
8,56.404
8,56.412
8,56.416
8,60.15
8,60.161
8,64.056
8,64.062
8,64.063
8,64.066
8,67.571
8,67.578
8,71.207
8,71.208
8,71.218
8,75.094
8,75.1
8,75.118
8,78.673
8,78.683
8,81.962
8,81.969
8,81.971
8,81.973
8,84.967
8,84.978
8,84.989
8,88.084
8,88.087
8,88.098
8,88.116
8,91.561
8,91.568
8,91.571
8,91.584
8,94.966
8,94.975
8,94.981
8,97.807
8,97.812
8,97.819
8,100.63
8,100.64
8,100.64
8,104.05
8,104.06
8,104.06
8,104.07
8,107.24
8,107.26
8,107.26
8,107.27
8,110.75
8,111.26
8,111.26
8,111.28
8,111.44
8,111.86
8,111.86
8,111.87
8,112.18
8,117.28
8,117.28
8,117.29
8,121.7
8,121.7
8,121.71
8,121.71
8,121.71
8,121.72
8,125.52
8,129.37
8,129.39
8,133.01
8,133.01
8,133.02
8,136.62
8,136.63
8,136.63
8,136.63
8,136.63
8,139.83
8,139.84
8,139.85
8,139.85
8,139.86
8,143.16
8,143.16
8,143.17
8,146.58
8,146.6
8,146.6
8,146.6
8,146.61
8,149.78
8,149.79
8,149.8
8,149.83
8,152.79
8,152.8
8,152.81
8,152.82
8,155.9
8,155.91
8,155.92
8,155.92
8,155.93
8,158.85
8,158.86
8,158.86
8,158.86
8,158.87
8,161.71
8,161.72
8,161.74
8,164.11
8,164.12
8,164.13
8,164.13
8,164.14
8,164.14
8,167.19
8,167.19
8,167.19
8,167.2
8,167.2
8,167.2
8,167.21
8,170.3
8,170.32
8,170.82
8,170.83
8,170.84
8,170.85
8,170.86
8,170.88
8,171.05
8,171.33
8,171.35
8,171.37
8,171.38
8,171.39
8,171.39
8,171.44
8,176.38
8,176.39
8,176.39
8,180.11
8,180.12
8,180.13
8,180.14
8,183.54
8,183.56
8,183.56
8,183.57
8,187.02
8,187.03
8,187.04
8,191
8,191.01
8,191.02
8,191.02
8,191.04
8,194.73
8,194.74
8,194.76
8,198.17
8,198.17
8,198.17
8,198.19
8,201.1
8,201.1
8,201.11
8,204.32
8,204.33
8,207.41
8,207.42
8,207.42
8,207.43
8,210.56
8,210.57
8,210.57
8,210.58
8,210.58
8,213.79
8,213.79
8,213.8
8,213.81
8,213.81
8,213.83
8,216.86
8,216.86
8,216.9
8,219.96
8,219.96
8,223.11
8,223.12
8,223.13
8,223.13
8,226.44
8,226.45
8,226.45
8,226.46
8,226.46
8,226.47
8,226.48
8,229.62
8,229.63
8,229.63
8,229.65
8,232.87
8,232.88
8,232.89
8,232.9
8,236.07
8,236.08
8,236.08
8,236.09
8,236.09
8,236.1
8,239.16
8,239.17
8,239.18
8,239.18
8,241.92
8,241.93
8,241.94
8,241.94
8,241.94
8,241.95
8,244.89
8,244.9
8,244.9
8,244.91
8,244.92
8,244.92
8,247.98
8,247.99
8,247.99
8,248
8,248.01
8,250.87
8,250.91
8,253.48
8,253.48
8,253.48
8,253.48
8,253.49
8,253.49
8,253.49
8,253.51
8,255.79
8,255.79
8,255.8
8,255.81
8,255.84
8,256.25
8,256.26
8,256.26
8,256.27
8,256.28
8,256.3
8,256.31
8,256.4
8,256.84
8,256.85
8,256.86
8,256.86
8,256.87
8,257.16
8,257.2
8,257.22
8,257.22
8,257.23
8,257.26
8,257.26
8,257.82
8,257.83
8,257.84
8,263.64
8,263.65
8,263.65
8,267.47
8,267.48
8,267.48
8,267.49
8,267.49
8,267.5
8,271.45
8,271.46
8,271.46
8,271.47
8,271.47
8,271.47
8,275.21
8,275.22
8,275.22
8,275.22
8,275.23
8,275.24
8,275.25
8,278.95
8,278.95
8,278.96
8,278.97
8,278.97
8,278.97
8,278.98
8,282.57
8,282.58
8,286.03
8,286.03
8,286.04
8,286.05
8,286.06
8,288.58
8,288.59
8,288.6
8,288.6
8,288.61
8,288.63
8,291.66
8,291.67
8,291.68
8,291.68
8,291.69
8,291.69
8,294.89
8,294.89
8,294.9
8,294.9
8,294.91
8,298.19
8,298.19
8,298.2
8,298.2
8,298.2
8,298.21
8,298.22
8,298.23
9,1.0246
9,1.4703
9,8.1568
9,12.428
9,16.485
9,16.861
9,22.821
9,26.839
9,27.355
9,27.915
9,27.936
9,28.878
9,35.548
9,35.56
9,40.335
9,44.715
9,48.933
9,52.706
9,52.708
9,56.419
9,56.427
9,60.173
9,60.184
9,60.238
9,64.08
9,67.568
9,67.58
9,71.218
9,75.095
9,78.692
9,78.701
9,81.961
9,81.982
9,84.99
9,88.09
9,88.101
9,88.105
9,91.562
9,91.563
9,91.57
9,91.572
9,94.974
9,94.99
9,97.822
9,100.64
9,100.64
9,100.64
9,104.05
9,104.06
9,104.07
9,104.07
9,104.07
9,107.26
9,107.26
9,110.73
9,110.76
9,110.77
9,110.77
9,110.78
9,111.28
9,111.29
9,111.87
9,117.27
9,117.27
9,117.29
9,117.29
9,121.7
9,121.71
9,121.72
9,125.51
9,125.53
9,129.37
9,129.39
9,133.01
9,136.63
9,136.63
